Id,Label,timeset,pageranks
petty_cash.n.01,,,0.000004
pocket_money.n.01,,,0.000005
ready_cash.n.01,,,0.000007
sight_draft.n.01,,,0.000008
time_draft.n.01,,,0.000006
matching_funds.n.01,,,0.000004
bottom_line.n.01,,,0.000003
ablactation.n.01,,,0.000005
ablation.n.02,,,0.000006
abrasion.n.02,,,0.000009
absorption.n.01,,,0.000005
absorption.n.02,,,0.000003
accession.n.01,,,0.000002
acclimatization.n.01,,,0.000004
accretion.n.01,,,0.000003
accretion.n.05,,,0.000002
accretion.n.04,,,0.000002
accretion.n.03,,,0.000002
acetylation.n.01,,,0.000003
acheson_process.n.01,,,0.000003
acid-base_equilibrium.n.01,,,0.000005
acidification.n.01,,,0.000004
activation.n.01,,,0.000007
active_birth.n.01,,,0.000004
active_transport.n.01,,,0.000004
acylation.n.01,,,0.000004
adaptation.n.02,,,0.000006
addition_reaction.n.01,,,0.000003
adiabatic_process.n.01,,,0.000003
administrative_data_processing.n.01,,,0.000004
adsorption.n.01,,,0.000003
advection.n.01,,,0.000003
aeration.n.01,,,0.000004
agenesis.n.01,,,0.000006
agglutination.n.02,,,0.000004
agglutination.n.01,,,0.000004
agglutination.n.03,,,0.000004
aging.n.02,,,0.000006
aldol_reaction.n.01,,,0.000003
alluvion.n.01,,,0.000005
alpha_decay.n.01,,,0.000006
alternative_birth.n.01,,,0.000007
amelogenesis.n.01,,,0.000003
americanization.n.01,,,0.000006
amitosis.n.01,,,0.000004
ammonification.n.01,,,0.000006
amylolysis.n.01,,,0.000004
anabolism.n.01,,,0.000004
anaglyphy.n.01,,,0.000009
anamorphism.n.02,,,0.000005
anamorphosis.n.01,,,0.000005
anaphase.n.01,,,0.000008
anastalsis.n.01,,,0.000004
androgenesis.n.01,,,0.000004
angiogenesis.n.01,,,0.000003
anglicization.n.01,,,0.000003
anisogamy.n.01,,,0.000003
anovulation.n.01,,,0.000004
anthropogenesis.n.01,,,0.000006
antiredeposition.n.01,,,0.000004
antisepsis.n.02,,,0.000005
aphaeresis.n.01,,,0.000005
aphesis.n.01,,,0.000004
apogamy.n.01,,,0.000003
apomixis.n.01,,,0.000003
apposition.n.02,,,0.000003
asexual_reproduction.n.01,,,0.000005
assibilation.n.01,,,0.000003
assimilation.n.04,,,0.000003
assimilation.n.03,,,0.000005
assimilation.n.02,,,0.000005
association.n.07,,,0.000003
asynchronous_operation.n.01,,,0.000003
attack.n.08,,,0.000006
autocatalysis.n.01,,,0.000004
autolysis.n.01,,,0.000003
automatic_data_processing.n.01,,,0.000005
autoradiography.n.01,,,0.000004
autotype.n.01,,,0.000003
autoregulation.n.01,,,0.000004
auxesis.n.01,,,0.000004
auxiliary_operation.n.01,,,0.000005
background_processing.n.01,,,0.000004
backup.n.01,,,0.000003
bacteriolysis.n.01,,,0.000004
bacteriostasis.n.01,,,0.000005
basal_metabolic_rate.n.01,,,0.000007
basal_metabolism.n.01,,,0.000004
batch_processing.n.01,,,0.000004
beach_erosion.n.01,,,0.000005
bed-wetting.n.01,,,0.000003
bessemer_process.n.01,,,0.000003
beta_decay.n.01,,,0.000005
biochemical_mechanism.n.01,,,0.000003
biosynthesis.n.01,,,0.000004
blastogenesis.n.01,,,0.000004
blood_coagulation.n.01,,,0.000003
blossoming.n.01,,,0.000011
blowing.n.01,,,0.000003
bluing.n.02,,,0.000005
bodily_process.n.01,,,0.000008
boiling.n.01,,,0.000008
boolean_operation.n.01,,,0.000008
bottom_fermentation.n.01,,,0.000004
bowel_movement.n.01,,,0.000012
bradley_method_of_childbirth.n.01,,,0.000007
brooding.n.01,,,0.000004
budding.n.01,,,0.000003
buildup.n.02,,,0.000003
calcification.n.01,,,0.000004
calcination.n.01,,,0.000006
calving.n.01,,,0.000003
capture.n.03,,,0.000003
capture.n.02,,,0.000003
carbonation.n.01,,,0.000005
carbon_cycle.n.02,,,0.000005
carbon_cycle.n.01,,,0.000005
carbonization.n.01,,,0.000004
carriage_return.n.01,,,0.000007
catabiosis.n.01,,,0.000003
catabolism.n.01,,,0.000011
cavity.n.03,,,0.000015
cell_division.n.01,,,0.000006
cenogenesis.n.01,,,0.000009
centrifugation.n.01,,,0.000004
chain_reaction.n.01,,,0.000003
chain_reaction.n.02,,,0.000003
chelation.n.02,,,0.000006
chelation.n.01,,,0.000006
chemical_equilibrium.n.01,,,0.000005
chemical_process.n.01,,,0.000007
chemical_reaction.n.01,,,0.000005
chemisorption.n.01,,,0.000003
chemosynthesis.n.01,,,0.000003
childbirth.n.01,,,0.000007
civilization.n.02,,,0.000003
cleavage.n.03,,,0.000007
cleavage.n.02,,,0.000005
climate_change.n.01,,,0.000004
clouding.n.01,,,0.000004
cohesion.n.02,,,0.000003
cold_fusion.n.01,,,0.000008
column_chromatography.n.01,,,0.000004
combustion.n.01,,,0.000013
deflagration.n.01,,,0.000004
compensation.n.02,,,0.000004
computer_operation.n.01,,,0.000004
concretion.n.01,,,0.000004
concurrent_operation.n.01,,,0.000003
condensation.n.02,,,0.000003
congealment.n.01,,,0.000005
conspicuous_consumption.n.01,,,0.000003
consumption.n.03,,,0.000011
control_operation.n.01,,,0.000004
convection.n.01,,,0.000004
convection.n.02,,,0.000004
conversion.n.05,,,0.000003
cooling.n.01,,,0.000008
corrosion.n.02,,,0.000007
corruption.n.03,,,0.000003
cost-pull_inflation.n.01,,,0.000004
cracking.n.03,,,0.000004
crossing_over.n.01,,,0.000008
cultivation.n.04,,,0.000003
curdling.n.01,,,0.000008
cyanide_process.n.01,,,0.000004
cytogenesis.n.01,,,0.000004
cytolysis.n.01,,,0.000004
data_mining.n.01,,,0.000004
data_processing.n.01,,,0.000003
dealignment.n.01,,,0.000004
deamination.n.01,,,0.000006
decalcification.n.01,,,0.000006
decarboxylation.n.01,,,0.000004
decay.n.02,,,0.000005
decay.n.01,,,0.000003
decay.n.05,,,0.000009
decentralization.n.01,,,0.000004
decline.n.01,,,0.000006
decoction.n.01,,,0.000004
decoction_process.n.01,,,0.000008
decomposition.n.04,,,0.000008
decomposition.n.03,,,0.000005
decrease.n.02,,,0.000004
dedifferentiation.n.01,,,0.000004
deepening.n.01,,,0.000003
defecation.n.01,,,0.000011
deflation.n.02,,,0.000007
defoliation.n.01,,,0.000004
degaussing.n.01,,,0.000004
degeneration.n.01,,,0.000004
dehydration.n.03,,,0.000007
de-iodination.n.01,,,0.000003
demagnetization.n.01,,,0.000003
demand.n.02,,,0.000004
demand-pull_inflation.n.01,,,0.000004
demineralization.n.02,,,0.000004
denazification.n.01,,,0.000006
denial.n.03,,,0.000003
deossification.n.01,,,0.000005
deposition.n.01,,,0.000008
derivation.n.04,,,0.000003
eponymy.n.01,,,0.000005
desalination.n.01,,,0.000003
desertification.n.01,,,0.000002
desensitization.n.01,,,0.000011
sudanese_pound.n.01,,,0.000014
desorption.n.01,,,0.000003
destalinization.n.01,,,0.000007
destructive_distillation.n.01,,,0.000003
deterioration.n.02,,,0.000007
detumescence.n.01,,,0.000004
development.n.08,,,0.000004
development.n.02,,,0.000004
diakinesis.n.01,,,0.000003
diastrophism.n.01,,,0.000003
diffusion.n.01,,,0.000005
digestion.n.02,,,0.000003
digital_photography.n.01,,,0.000004
dilapidation.n.02,,,0.000004
diplotene.n.01,,,0.000004
discharge.n.04,,,0.000009
disinflation.n.01,,,0.000004
displacement.n.05,,,0.000004
displacement.n.04,,,0.000004
dissimilation.n.01,,,0.000004
dissociation.n.03,,,0.000005
dissolution.n.01,,,0.000007
dissolving.n.01,,,0.000004
distillation.n.01,,,0.000006
distributed_data_processing.n.01,,,0.000006
dithering.n.01,,,0.000003
domestication.n.01,,,0.000005
double_decomposition.n.01,,,0.000007
double_replacement_reaction.n.01,,,0.000006
doubling.n.01,,,0.000003
drift.n.02,,,0.000004
drift.n.03,,,0.000004
dry_plate.n.01,,,0.000006
melioration.n.03,,,0.000004
dyadic_operation.n.01,,,0.000004
ebb.n.01,,,0.000009
eburnation.n.01,,,0.000004
ecchymosis.n.02,,,0.000004
economic_growth.n.01,,,0.000003
economic_process.n.01,,,0.000005
effacement.n.01,,,0.000003
effervescence.n.01,,,0.000004
ejaculation.n.02,,,0.000004
electrodeposition.n.01,,,0.000003
electrolysis.n.01,,,0.000002
electronic_data_processing.n.01,,,0.000006
electrophoresis.n.01,,,0.000008
electrostatic_precipitation.n.01,,,0.000003
elimination.n.02,,,0.00001
elimination_reaction.n.01,,,0.000004
elision.n.01,,,0.000005
ellipsis.n.01,,,0.000006
elution.n.01,,,0.000004
emergent_evolution.n.01,,,0.000005
emission.n.03,,,0.000004
encapsulation.n.02,,,0.000004
endoergic_reaction.n.01,,,0.000004
endothermic_reaction.n.01,,,0.000003
enuresis.n.01,,,0.000007
epigenesis.n.01,,,0.000006
epilation.n.01,,,0.000004
epitaxy.n.01,,,0.000004
erosion.n.01,,,0.000013
erosion.n.03,,,0.000004
erythropoiesis.n.01,,,0.000003
establishment.n.06,,,0.000007
europeanization.n.01,,,0.000006
eutrophication.n.01,,,0.000003
evolution.n.02,,,0.000011
execution.n.03,,,0.000006
exoergic_reaction.n.01,,,0.000004
exothermic_reaction.n.01,,,0.000003
expectoration.n.01,,,0.000003
exponential_decay.n.01,,,0.000005
expression.n.07,,,0.000004
extinction.n.03,,,0.000004
extraction.n.01,,,0.000007
extravasation.n.03,,,0.000003
farrow.n.01,,,0.000007
fat_metabolism.n.01,,,0.000004
feedback.n.01,,,0.000003
feminization.n.01,,,0.000003
festering.n.01,,,0.000006
fibrinolysis.n.01,,,0.000004
field_emission.n.01,,,0.000005
filling.n.02,,,0.000003
filtration.n.01,,,0.000005
fire.n.03,,,0.000013
fission.n.02,,,0.000006
fissiparity.n.01,,,0.000004
fixed-cycle_operation.n.01,,,0.000004
flare.n.02,,,0.000006
floating-point_operation.n.01,,,0.000005
flocculation.n.01,,,0.000006
flow.n.04,,,0.000003
flowage.n.01,,,0.000003
focalization.n.01,,,0.000007
fold.n.03,,,0.000007
foliation.n.02,,,0.000003
foliation.n.01,,,0.000003
foreground_processing.n.01,,,0.000004
formation.n.06,,,0.000003
fossilization.n.01,,,0.000007
fractional_distillation.n.01,,,0.000004
fractionation.n.01,,,0.000003
fragmentation.n.03,,,0.000005
freeze-drying.n.01,,,0.000007
frost.n.03,,,0.000006
fructification.n.01,,,0.000006
fusion.n.04,,,0.000009
fusion.n.03,,,0.000005
galactosis.n.01,,,0.000004
galvanization.n.01,,,0.000007
gametogenesis.n.01,,,0.000003
gasification.n.01,,,0.000003
gassing.n.01,,,0.000003
gastric_digestion.n.01,,,0.000003
gastrulation.n.01,,,0.000004
geological_process.n.01,,,0.000006
germination.n.01,,,0.000005
glaciation.n.02,,,0.000003
riss_glaciation.n.01,,,0.000006
saale_glaciation.n.01,,,0.000004
wolstonian_glaciation.n.01,,,0.000005
globalization.n.01,,,0.000007
global_warming.n.01,,,0.000004
glycogenesis.n.01,,,0.000003
glycolysis.n.01,,,0.000003
growing.n.02,,,0.000002
growth.n.01,,,0.000008
growth.n.02,,,0.000002
gynogenesis.n.01,,,0.000004
haber_process.n.01,,,0.000004
habit.n.04,,,0.000003
hardening.n.02,,,0.000015
healing.n.01,,,0.000003
heat_dissipation.n.01,,,0.000003
hemagglutination.n.01,,,0.000005
hematochezia.n.01,,,0.00001
hematopoiesis.n.01,,,0.000017
hemimetamorphosis.n.01,,,0.000009
heterometabolism.n.01,,,0.000008
hemolysis.n.01,,,0.000008
heterospory.n.01,,,0.000006
holometabolism.n.01,,,0.000008
homospory.n.01,,,0.000005
human_process.n.01,,,0.000004
humification.n.01,,,0.000004
hydration.n.01,,,0.000004
hydrocracking.n.01,,,0.000004
hydrogenation.n.01,,,0.000005
hydrolysis.n.01,,,0.000004
hyperhidrosis.n.01,,,0.000007
hypersecretion.n.01,,,0.000003
hypostasis.n.02,,,0.000003
hypostasis.n.01,,,0.000005
idealization.n.02,,,0.000005
ignition.n.01,,,0.000005
imbibition.n.01,,,0.000003
immunoelectrophoresis.n.01,,,0.000004
implantation.n.01,,,0.000008
impregnation.n.02,,,0.000005
inactivation.n.01,,,0.000005
incontinence.n.01,,,0.000005
increase.n.03,,,0.000007
incrustation.n.01,,,0.000005
induction_heating.n.01,,,0.000005
industrial_process.n.01,,,0.000004
indweller.n.01,,,0.000003
infection.n.03,,,0.000005
infection.n.02,,,0.000005
deflation.n.01,,,0.000007
inflationary_spiral.n.01,,,0.000007
deflationary_spiral.n.01,,,0.000003
inflow.n.01,,,0.000005
infructescence.n.01,,,0.000003
infusion.n.02,,,0.000004
inhibition.n.03,,,0.000003
inpouring.n.01,,,0.000007
inspissation.n.01,,,0.000003
insufflation.n.01,,,0.000004
integrated_data_processing.n.01,,,0.000007
intellectualization.n.01,,,0.000004
internal_combustion.n.01,,,0.000006
intrusion.n.03,,,0.000003
intumescence.n.02,,,0.000007
intussusception.n.02,,,0.000003
invagination.n.02,,,0.000008
inversion.n.03,,,0.000003
involution.n.01,,,0.000004
iodination.n.01,,,0.000003
ion_exchange.n.01,,,0.000004
ionization.n.02,,,0.000004
irreversible_process.n.01,,,0.000004
isoagglutination.n.01,,,0.000003
isogamy.n.01,,,0.000003
isolation.n.04,,,0.000004
iteration.n.02,,,0.000007
iteration.n.01,,,0.000006
juvenescence.n.01,,,0.000002
cytokinesis.n.01,,,0.000004
karyokinesis.n.01,,,0.000005
karyolysis.n.01,,,0.000004
katamorphism.n.01,,,0.000003
keratinization.n.01,,,0.000005
krebs_cycle.n.01,,,0.000007
lacrimation.n.01,,,0.000017
lactation.n.02,,,0.000004
lamaze_method_of_childbirth.n.01,,,0.000006
laying.n.01,,,0.000005
leach.n.01,,,0.000008
leak.n.03,,,0.000007
leboyer_method_of_childbirth.n.01,,,0.000006
leeway.n.01,,,0.000003
leptotene.n.01,,,0.000007
lexicalization.n.01,,,0.000006
libration.n.01,,,0.000003
life_cycle.n.02,,,0.000004
light_reaction.n.01,,,0.000004
line_feed.n.01,,,0.000004
liquefaction.n.01,,,0.000005
list_processing.n.01,,,0.000004
lithuresis.n.01,,,0.000006
logic_operation.n.01,,,0.000007
loss.n.02,,,0.000008
lymphopoiesis.n.01,,,0.000004
lysis.n.02,,,0.000004
lysis.n.01,,,0.000004
lysogenization.n.01,,,0.000007
maceration.n.01,,,0.000009
macroevolution.n.01,,,0.000004
magnetization.n.02,,,0.000005
majority_operation.n.01,,,0.000004
marginalization.n.01,,,0.000003
market_forces.n.01,,,0.000005
markov_chain.n.01,,,0.000009
markov_process.n.01,,,0.000004
masculinization.n.01,,,0.000007
materialization.n.01,,,0.000005
maturation.n.01,,,0.000008
mechanism.n.01,,,0.000007
meiosis.n.01,,,0.000004
meltdown.n.01,,,0.000006
menorrhagia.n.01,,,0.000006
menstruation.n.01,,,0.000011
metabolism.n.02,,,0.000006
metamorphism.n.01,,,0.000005
metamorphosis.n.01,,,0.000007
metaphase.n.02,,,0.000003
metaphase.n.01,,,0.000003
metastasis.n.01,,,0.000004
metathesis.n.01,,,0.000005
microevolution.n.01,,,0.000004
microphoning.n.01,,,0.000005
micturition.n.01,,,0.000011
mildew.n.01,,,0.000005
mineral_extraction.n.01,,,0.000013
mitosis.n.01,,,0.000005
endocarditis.n.01,,,0.000017
molt.n.01,,,0.000011
monadic_operation.n.01,,,0.000004
monogenesis.n.01,,,0.000004
morphallaxis.n.01,,,0.000004
morphogenesis.n.01,,,0.000006
multiplex_operation.n.01,,,0.000003
multiplication.n.02,,,0.000004
multiprocessing.n.01,,,0.000006
multiprogramming.n.01,,,0.000007
myelinization.n.01,,,0.000006
narrowing.n.02,,,0.000004
natural_childbirth.n.01,,,0.000004
natural_process.n.01,,,0.000007
nazification.n.01,,,0.000004
necrolysis.n.01,,,0.000004
negative_feedback.n.01,,,0.000003
neoplasia.n.01,,,0.000004
neurogenesis.n.01,,,0.000006
neutralization.n.02,,,0.000007
new_line.n.01,,,0.000004
nitrification.n.02,,,0.000005
nitrification.n.01,,,0.000005
nitrogen_cycle.n.01,,,0.000003
nitrogen_fixation.n.01,,,0.000005
nitrogen.n.01,,,0.000012
nocturia.n.01,,,0.000007
nondevelopment.n.01,,,0.000004
nondisjunction.n.01,,,0.000004
nosedive.n.01,,,0.000004
nuclear_reaction.n.01,,,0.000004
nucleosynthesis.n.01,,,0.000004
obsolescence.n.01,,,0.000003
oligomenorrhea.n.01,,,0.000005
oliguria.n.02,,,0.000003
oogenesis.n.01,,,0.000004
opacification.n.01,,,0.000003
open-hearth_process.n.01,,,0.000003
operation.n.04,,,0.000003
operation.n.08,,,0.000007
opsonization.n.01,,,0.000012
organic_process.n.01,,,0.000004
organification.n.01,,,0.000005
orogeny.n.01,,,0.000004
oscillation.n.01,,,0.000004
osmosis.n.01,,,0.000004
reverse_osmosis.n.01,,,0.000003
ossification.n.01,,,0.000004
ossification.n.03,,,0.000004
ossification.n.02,,,0.000004
osteolysis.n.01,,,0.000003
outflow.n.02,,,0.000007
overflow_incontinence.n.01,,,0.000003
overheating.n.01,,,0.000004
ovulation.n.01,,,0.000003
oxidation.n.01,,,0.000007
oxidation-reduction.n.01,,,0.000009
oxidative_phosphorylation.n.01,,,0.000004
oxygenation.n.01,,,0.000005
pachytene.n.01,,,0.000007
pair_production.n.01,,,0.000005
palingenesis.n.01,,,0.000004
paper_chromatography.n.01,,,0.000004
paper_electrophoresis.n.01,,,0.000008
parallel_operation.n.01,,,0.000005
parthenocarpy.n.01,,,0.000007
parthenogenesis.n.02,,,0.000006
parthenogenesis.n.01,,,0.000008
parturition.n.01,,,0.000009
passive_transport.n.01,,,0.000004
pathogenesis.n.01,,,0.000003
pathologic_process.n.01,,,0.000004
peace_process.n.01,,,0.000004
peeing.n.01,,,0.000007
peptization.n.01,,,0.000008
percolation.n.01,,,0.000005
perennation.n.01,,,0.000004
peristalsis.n.01,,,0.000007
permeation.n.01,,,0.000005
perspiration.n.02,,,0.00001
petrifaction.n.01,,,0.000004
phagocytosis.n.01,,,0.000005
phase_change.n.01,,,0.000008
phase_of_cell_division.n.01,,,0.000004
photochemical_reaction.n.01,,,0.000003
photoelectric_emission.n.01,,,0.000004
photography.n.02,,,0.000003
photomechanics.n.01,,,0.000007
photosynthesis.n.01,,,0.000002
pinocytosis.n.01,,,0.000005
pitting.n.01,,,0.000009
placentation.n.01,,,0.000005
planation.n.01,,,0.000004
plastination.n.01,,,0.000003
polymerization.n.01,,,0.000008
carbon_paper.n.01,,,0.000011
population_growth.n.01,,,0.000004
irruption.n.02,,,0.000004
positive_feedback.n.01,,,0.000004
potentiation.n.01,,,0.000004
powder_photography.n.01,,,0.000007
precession_of_the_equinoxes.n.01,,,0.000005
prechlorination.n.01,,,0.000004
precipitation.n.02,,,0.000004
precocious_dentition.n.01,,,0.000003
premature_ejaculation.n.01,,,0.000004
preservation.n.03,,,0.000003
printing_operation.n.01,,,0.000003
priority_processing.n.01,,,0.000004
processing.n.01,,,0.000003
professionalization.n.01,,,0.000003
projection.n.06,,,0.000004
proliferation.n.01,,,0.000003
proliferation.n.02,,,0.000003
prophase.n.02,,,0.000004
prophase.n.01,,,0.000004
proteolysis.n.01,,,0.000004
psilosis.n.02,,,0.000004
psychoanalytic_process.n.01,,,0.000004
psychogenesis.n.02,,,0.000005
psychogenesis.n.01,,,0.000005
psychomotor_development.n.01,,,0.000004
psychosexual_development.n.01,,,0.000003
ptyalism.n.01,,,0.000003
pullulation.n.02,,,0.000004
pullulation.n.01,,,0.000006
pyrochemical_process.n.01,,,0.000014
quadrupling.n.01,,,0.000004
quellung.n.01,,,0.000004
quickening.n.01,,,0.000007
quintupling.n.01,,,0.000004
radiant_heating.n.01,,,0.000004
radiation.n.04,,,0.000006
radiography.n.01,,,0.000008
radiolysis.n.01,,,0.000004
rain-wash.n.01,,,0.000004
rally.n.03,,,0.000011
random_walk.n.01,,,0.000004
rationalization.n.02,,,0.000005
reaction_formation.n.01,,,0.000003
read_method_of_childbirth.n.01,,,0.000007
real-time_processing.n.01,,,0.000006
rectification.n.01,,,0.000004
redeposition.n.01,,,0.000004
reducing.n.02,,,0.000003
reduction.n.02,,,0.000003
refilling.n.01,,,0.000009
refining.n.01,,,0.00001
reflation.n.01,,,0.000005
refrigeration.n.01,,,0.000004
regeneration.n.01,,,0.000003
regression.n.02,,,0.000005
regulation.n.04,,,0.000004
relaxation.n.02,,,0.000003
release.n.03,,,0.000005
replication.n.02,,,0.000005
repression.n.02,,,0.000004
reproduction.n.01,,,0.000004
resorption.n.01,,,0.000006
reticulation.n.01,,,0.000003
retrieval.n.01,,,0.000003
stovepiping.n.01,,,0.000009
reuptake.n.01,,,0.00001
reversible_process.n.01,,,0.000004
rigor_mortis.n.02,,,0.000005
ripening.n.02,,,0.000007
rooting.n.01,,,0.000002
rust.n.03,,,0.000016
salivation.n.01,,,0.000004
saltation.n.01,,,0.000005
saponification.n.01,,,0.000004
scanning.n.01,,,0.000005
scattering.n.02,,,0.000003
schizogony.n.01,,,0.000004
search.n.03,,,0.000005
secondary_emission.n.01,,,0.000004
sensitization.n.02,,,0.000007
sequestration.n.02,,,0.000003
serial_operation.n.01,,,0.000006
serial_processing.n.01,,,0.000004
sexual_reproduction.n.01,,,0.000008
shaping.n.01,,,0.000006
shedding.n.01,,,0.000004
shit.n.04,,,0.000005
sink.n.02,,,0.000005
sinking_spell.n.01,,,0.000003
slippage.n.01,,,0.000003
slippage.n.02,,,0.000003
slump.n.01,,,0.000009
smoke.n.02,,,0.000004
soak.n.01,,,0.000005
social_process.n.01,,,0.000004
softening.n.01,,,0.000006
soil_erosion.n.01,,,0.000003
solvation.n.01,,,0.000004
solvay_process.n.01,,,0.000003
sorption.n.01,,,0.000006
sort.n.04,,,0.000007
source.n.07,,,0.000003
origin.n.05,,,0.000004
souring.n.01,,,0.000004
spallation.n.01,,,0.000004
specialization.n.03,,,0.000007
speciation.n.01,,,0.000003
spiral.n.03,,,0.000004
spermatogenesis.n.01,,,0.000003
spoilage.n.02,,,0.000003
spontaneous_combustion.n.01,,,0.000004
stagflation.n.01,,,0.000005
stalinization.n.01,,,0.000006
stationary_stochastic_process.n.01,,,0.000003
steel_production.n.01,,,0.000003
stiffening.n.02,,,0.000007
stimulation.n.03,,,0.000003
stochastic_process.n.01,,,0.000003
storage.n.04,,,0.000005
stratification.n.03,,,0.000004
stress_incontinence.n.01,,,0.000004
subduction.n.01,,,0.000003
succession.n.04,,,0.000005
summation.n.02,,,0.000003
superposition.n.01,,,0.000004
supply.n.02,,,0.000003
suppression.n.01,,,0.000004
survival.n.02,,,0.000008
symphysis.n.02,,,0.000006
synapsis.n.01,,,0.000004
syncretism.n.02,,,0.000005
synchronous_operation.n.01,,,0.000004
syneresis.n.02,,,0.000007
syneresis.n.01,,,0.000007
synergy.n.01,,,0.000005
synizesis.n.01,,,0.000009
synthesis.n.01,,,0.000005
telophase.n.02,,,0.000005
telophase.n.01,,,0.000005
temperature_change.n.01,,,0.000003
teratogenesis.n.01,,,0.000003
thaw.n.01,,,0.000005
thermionic_emission.n.01,,,0.000007
thermocoagulation.n.01,,,0.000004
thermonuclear_reaction.n.01,,,0.000006
threshold_operation.n.01,,,0.000004
thrombolysis.n.01,,,0.000004
top_fermentation.n.01,,,0.000003
transamination.n.02,,,0.000005
transamination.n.01,,,0.000005
transcription.n.02,,,0.000004
transduction.n.02,,,0.000004
transduction.n.01,,,0.000004
translation.n.05,,,0.000004
protein_folding.n.01,,,0.000004
translocation.n.02,,,0.000004
translocation.n.01,,,0.000004
transpiration.n.03,,,0.000003
transpiration.n.01,,,0.000003
transpiration.n.02,,,0.000003
transport.n.02,,,0.000004
tripling.n.01,,,0.000006
tumefaction.n.01,,,0.000005
ulceration.n.02,,,0.000006
ultracentrifugation.n.01,,,0.000003
underdevelopment.n.02,,,0.000003
unfolding.n.01,,,0.000005
union.n.06,,,0.000007
uptake.n.02,,,0.000003
urbanization.n.02,,,0.000004
urge_incontinence.n.01,,,0.000004
urochesia.n.01,,,0.000007
variation.n.07,,,0.000004
vaporization.n.02,,,0.000007
vascularization.n.01,,,0.000009
chloasma.n.01,,,0.00001
vegetation.n.02,,,0.000004
vesiculation.n.01,,,0.000009
vicious_circle.n.01,,,0.000006
video_digitizing.n.01,,,0.000004
vinification.n.01,,,0.000007
vitrification.n.02,,,0.000003
vulcanization.n.01,,,0.000005
washout.n.02,,,0.000005
wastage.n.01,,,0.000004
westernization.n.01,,,0.000005
widening.n.01,,,0.000004
word_processing.n.01,,,0.000003
zygotene.n.01,,,0.000006
zymosis.n.02,,,0.000005
zymosis.n.01,,,0.000009
fundamental_quantity.n.01,,,0.000007
definite_quantity.n.01,,,0.000003
indefinite_quantity.n.01,,,0.000003
relative_quantity.n.01,,,0.000003
system_of_measurement.n.01,,,0.000006
system_of_weights_and_measures.n.01,,,0.000004
british_imperial_system.n.01,,,0.000007
metric_system.n.01,,,0.000005
cgs.n.01,,,0.000007
systeme_international_d'unites.n.01,,,0.000019
united_states_customary_system.n.01,,,0.000004
point_system.n.02,,,0.000004
information_measure.n.01,,,0.000003
bandwidth.n.01,,,0.000003
baud.n.01,,,0.000007
cordage.n.01,,,0.000004
octane_number.n.01,,,0.000007
utility.n.04,,,0.000003
marginal_utility.n.01,,,0.000003
enough.n.01,,,0.000005
fill.n.01,,,0.000003
normality.n.02,,,0.000006
majority.n.02,,,0.000005
plurality.n.03,,,0.000005
absolute_value.n.01,,,0.000005
acid_value.n.01,,,0.000003
chlorinity.n.01,,,0.000006
number.n.02,,,0.000003
quire.n.01,,,0.000007
ream.n.02,,,0.000005
toxicity.n.01,,,0.000003
cytotoxicity.n.01,,,0.000005
measuring_unit.n.01,,,0.000006
denier.n.01,,,0.000003
diopter.n.01,,,0.000005
karat.n.01,,,0.000009
decimal.n.02,,,0.000004
constant.n.02,,,0.000003
avogadro's_number.n.01,,,0.000004
boltzmann's_constant.n.01,,,0.000008
absorption_coefficient.n.01,,,0.000008
drag_coefficient.n.01,,,0.000008
coefficient_of_friction.n.01,,,0.000004
coefficient_of_mutual_induction.n.01,,,0.000007
coefficient_of_self_induction.n.01,,,0.000004
modulus.n.03,,,0.000004
coefficient_of_elasticity.n.01,,,0.00001
bulk_modulus.n.01,,,0.000004
modulus_of_rigidity.n.01,,,0.000003
young's_modulus.n.01,,,0.000004
coefficient_of_expansion.n.01,,,0.000005
coefficient_of_reflection.n.01,,,0.000008
transmittance.n.01,,,0.000006
coefficient_of_viscosity.n.01,,,0.000006
weight.n.08,,,0.000005
cosmological_constant.n.01,,,0.000004
equilibrium_constant.n.01,,,0.000003
dissociation_constant.n.01,,,0.000003
gas_constant.n.01,,,0.000012
gravitational_constant.n.01,,,0.000014
hubble's_constant.n.01,,,0.000011
ionic_charge.n.01,,,0.000004
planck's_constant.n.01,,,0.000015
oxidation_number.n.01,,,0.000006
cardinality.n.01,,,0.000003
complement.n.02,,,0.000004
blood_count.n.01,,,0.000005
body_count.n.01,,,0.000004
circulation.n.04,,,0.000003
circulation.n.03,,,0.000003
head_count.n.01,,,0.000006
pollen_count.n.01,,,0.000005
sperm_count.n.01,,,0.000004
factor.n.05,,,0.000004
conversion_factor.n.01,,,0.000004
factor_of_proportionality.n.01,,,0.000005
fibonacci_number.n.01,,,0.000004
prime.n.01,,,0.000004
prime_number.n.01,,,0.000003
composite_number.n.01,,,0.000004
score.n.03,,,0.000003
stroke.n.06,,,0.000004
birdie.n.01,,,0.000006
bogey.n.02,,,0.000009
deficit.n.03,,,0.000004
double-bogey.n.01,,,0.000005
abnormality.n.01,,,0.000005
duck.n.02,,,0.00001
eagle.n.02,,,0.00001
double_eagle.n.01,,,0.000007
game.n.06,,,0.000003
lead.n.07,,,0.000005
love.n.05,,,0.000004
match.n.05,,,0.000006
record.n.03,,,0.000003
compound_number.n.01,,,0.000004
